date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI
2006-6-23,1.054395993,-1.88051478,0.866043284,-2.233628279,-1.588800185,-0.644403959,-0.91697192,0.340729299,-1.964544786,-0.044231002,0.439055556,1.01674751,-0.640550382,0.649362476,-0.724225057,-1.090144984,-1.531127284,-1.537405974,2.124498489,-0.77343707,-0.279912521,1.866987712,-0.130138069,-2.442231644,-1.438813146,-1.669666946,-2.828647749,0.166351726,-0.195628146
2006-6-30,1.387356532,-1.788391871,0.979545808,-1.410904168,-1.171898618,-0.335854011,-0.008519667,0.59229106,-1.37050552,1.416345741,0.956798869,1.20198141,-0.158399869,0.91825281,0.065631127,-0.617386916,-0.847629047,-0.803821531,2.896711845,0.065906639,0.006193266,2.168806304,-0.098845802,-2.321355299,-0.920348586,-1.238024417,-2.846674763,1.214992161,0.851299948
2006-7-7,0.476963167,-1.459864402,1.249188514,-1.234431496,-0.894549774,-0.093030396,0.156041828,0.724175208,-1.022144838,1.509634794,1.288959338,1.846355493,0.295082093,0.457312646,-0.168998316,-0.633183568,-0.917960441,-0.425715062,0.57922261,-0.329013512,-0.366053417,0.533954564,0.009404979,-1.702206489,-1.160832393,-0.596046289,-2.779450829,1.11354545,1.153402867
2006-7-14,-0.209012351,-1.434632101,0.752145476,-1.568493238,-1.105311075,-0.365645894,-1.127313436,0.020413053,-1.310771743,0.64801742,1.127945133,0.922522702,0.075125474,-0.219822299,-0.06310137,-0.844925886,-1.595590212,-1.025578162,-0.120313903,-0.956619853,-0.339669152,-1.124226493,0.452516852,-1.981560322,-1.122157596,-1.022654057,-2.861295762,0.437957038,0.254375406
2006-7-21,0.060253571,-1.192829595,0.138633861,-1.42363573,-0.983759856,-0.18552922,-0.628757492,-0.12309097,-1.13558617,-0.090741565,0.298351474,-1.336720641,-0.203584173,0.199158613,0.070195208,-0.554698249,-1.044565562,-1.042374607,0.295706214,-0.477083288,-0.285289112,-0.437298253,0.754214947,-1.986214122,-1.004270387,-0.793157005,-2.822205216,0.421462031,0.482815309
2006-7-28,0.086158418,-1.370366405,0.337931034,-1.504984813,-1.07403075,-0.26621933,-0.555969861,-0.21318788,-1.064060255,-0.066211307,0.23484544,-1.417114403,-0.446399822,0.139584968,-0.060036107,-0.476455869,-0.939268909,-0.926278214,0.325842602,-0.47041034,-0.442112758,-0.247248561,0.678756423,-1.925508172,-0.997870125,-0.982579942,-2.848737125,0.295233299,0.36837933
2006-8-4,-0.358249072,-1.783408736,-0.444120834,-2.202894636,-1.378098377,-1.059547136,-1.223134962,-0.985077996,-1.818611755,-1.018499639,-0.594490116,-1.542221743,-1.48902619,-1.163323633,-1.037434113,-1.103639381,-1.788426065,-1.917550779,-1.001427919,-1.457465938,-0.65396662,-1.33294228,-0.023018033,-2.388175438,-1.389935139,-1.437914051,-2.835062775,-0.464779077,-0.408292602
2006-8-11,-0.097414067,-1.660009581,-0.199535054,-2.192536544,-1.398235342,-1.102351419,-1.212612978,-1.045471505,-1.771364705,-0.95071568,-0.398453677,-1.447729215,-1.462612541,-0.918639202,-0.798121001,-1.128489368,-1.53147997,-1.950415352,-0.993461127,-1.234353746,-0.572326889,-1.232739055,0.287481891,-2.380576222,-1.381802564,-1.523258343,-2.826010077,-0.55086789,-0.375308996
2006-8-18,-0.133176753,-1.691381426,-0.153948051,-2.30657031,-1.516568396,-1.007818301,-1.110575384,-1.118396939,-1.639039407,-0.849031155,-0.487082774,-0.968040604,-1.284891036,-0.812776024,-0.4887203,-1.056598608,-1.238235397,-1.673932113,-0.498556305,-1.026360732,-0.520835623,-0.78148876,0.407543987,-2.391782173,-1.285316677,-1.507601321,-2.860663856,-0.411439046,-0.427644001
2006-8-25,-0.179451608,-1.702219817,-0.02803267,-2.226059168,-1.475134503,-0.928173991,-0.782950534,-1.00966093,-1.52954398,-0.555255176,-0.161413158,-0.062833,-0.983932452,-0.684652562,-0.035867367,-1.168126636,-1.163398681,-1.2793423,-0.473656986,-0.762482455,-0.345214659,-0.661982595,0.187575661,-2.243498723,-1.343719223,-1.372612099,-2.895699344,-0.081178737,-0.51126889
2006-9-1,-0.146323531,-1.69490036,-0.113245401,-2.29135893,-1.409645858,-0.951812532,-0.808875514,-0.964423724,-1.399566345,-0.485586501,-0.456386674,-0.402888558,-0.907612572,-0.367775116,0.523111153,-1.153529961,-1.19784165,-1.322856753,-0.407238243,-0.755029407,-0.350877736,-0.501890847,0.653714774,-2.218491821,-1.355470409,-1.457918267,-2.944066938,-0.244743295,-0.304343632
2006-9-8,0.099177054,-1.610470664,0.042482736,-2.252795511,-1.461499963,-0.754144447,-0.518220176,-0.745064968,-1.253935474,-0.379335647,-0.454494102,-0.259210227,-0.96965496,-0.330241198,0.419265774,-1.129268926,-1.033039206,-1.075793681,-0.271902249,-0.494034915,-0.027047443,-0.44734843,0.740390746,-2.226181753,-1.177182252,-1.356934489,-2.952098569,-0.06754637,-0.267049925
2006-9-15,0.188093014,-1.515930477,-0.207319318,-2.108844121,-1.335220193,-0.766280784,-0.624199613,-0.680500912,-1.09253901,-0.578519819,-0.540538473,-0.361046721,-0.845711943,-0.362168336,0.0710073,-1.077368158,-1.014707624,-0.988509884,-0.196282587,-0.532423365,0.314858346,-0.457400606,1.130856671,-1.922255992,-1.106943739,-1.223714934,-2.875136739,-0.403949389,-0.284488303
2006-9-22,0.208815712,-1.520634946,-0.181653199,-2.133255588,-1.359177525,-0.753663885,-0.576790261,-0.626395277,-1.070379366,-0.488438435,-0.368124115,-0.184376111,-0.839120212,-0.246211723,0.304867618,-1.050923646,-1.003622016,-0.830150374,0.018670574,-0.327818059,0.368972824,-0.198461376,1.348138942,-1.897875937,-0.968176255,-1.059267538,-2.904117102,-0.4152495,-0.240361737
2006-9-29,0.25675072,-1.536386452,-0.150135786,-2.145883402,-1.330363193,-0.720863743,-0.5854491,-0.579439893,-1.000540999,-0.116897449,-0.116106429,0.169207526,-0.716476982,-0.123744438,0.369882464,-0.985505665,-0.900767796,-0.654292246,0.065082856,-0.267090414,0.658879727,0.048803106,1.357000549,-1.854459146,-0.79170267,-0.774290626,-2.956749354,-0.125823658,-0.104057264
2006-10-13,-0.285018285,-1.522574426,-0.100230936,-2.105149946,-1.07613276,-0.622229651,-0.50896319,-0.450177496,-0.8739475,-0.079443259,-0.070567535,0.081860546,-0.527974179,-0.154989599,0.294549645,-0.923074417,-0.748761482,-0.556852733,0.021662991,-0.168097218,0.995488419,-0.105043045,0.95972351,-1.855506898,-0.769699548,-0.529842346,-2.961572265,0.00593994,0.050854836
2006-10-20,-0.220653257,-1.558127224,0.040146015,-2.090517125,-1.021388682,-0.576571683,-0.569565768,-0.403871466,-0.840133414,-0.102327927,-0.248845922,-0.393427759,-0.558047551,-0.242447552,0.460743318,-0.773994698,-0.740619352,-0.34989475,-0.026132068,-0.089093652,1.053731962,-0.109803425,1.195805464,-1.902767365,-0.744061291,-0.596275022,-3.006037417,0.070618388,-0.114098512
2006-10-27,0.053075484,-1.548773424,-0.322632361,-2.115819998,-0.772857214,-0.727483138,-0.771124391,-0.527443765,-1.043473482,-0.265594359,-0.569272199,-0.830920736,-0.770904804,-0.443376395,0.335376835,-0.864727026,-1.035955128,-0.581694558,-0.044735786,-0.379945616,1.049353101,-0.227904282,1.290051862,-1.891909521,-0.865545947,-0.234297528,-3.175520785,-0.324400427,-0.497568407
2006-11-3,0.158683552,-1.452097783,-0.057973512,-1.989482774,-0.24709948,-0.50215492,-0.60133191,-0.333199567,-0.883407113,-0.194682999,-0.550962979,-0.739781823,-0.6215183,-0.438601519,0.430403868,-0.650928929,-0.956336364,-0.589294749,0.086614497,-0.269255878,0.997662866,-0.351981149,1.256145852,-1.543915252,-0.731560999,0.091569858,-3.184884462,-0.106275844,-0.309353926
2006-11-10,0.008369643,-1.475401039,0.044121382,-1.891857284,-0.129621059,-0.6986394,-0.718157257,-0.552240327,-1.006285226,-0.389502961,-0.746263331,-0.672744894,-0.645425037,-0.567693625,0.070528136,-0.651198588,-1.150877386,-0.843640008,-0.051252457,-0.461557592,1.84275288,-0.231127595,1.285116481,-1.222125349,-0.82230304,-0.078939997,-3.199746545,-0.136270038,-0.459032402
2006-11-17,0.199194854,-1.494536705,-0.210713957,-1.825752372,0.296195504,-0.765463508,-0.678310884,-0.590554735,-1.079258878,-0.431471015,-0.946331438,-0.704133947,-0.709387717,-0.476279017,-0.162446746,-0.407731748,-1.227710187,-0.892040438,0.335019385,-0.487968244,1.941634712,0.163642383,2.080111951,-0.89804631,-1.085552658,0.479151453,-3.238679125,0.118129925,-0.375665353
2006-11-24,0.611237731,-1.436244132,-0.083217813,-1.668609354,0.476430115,-0.643970983,-0.566591948,-0.31710216,-0.850860303,0.025128651,-0.697750317,-0.660060944,-0.539487389,-0.086078859,0.224992422,-0.267501039,-1.02594226,-0.791493426,0.363663759,-0.336731701,2.180217227,0.489456319,2.486211739,-0.586940674,-1.023408921,1.066498808,-3.199901773,-0.008104144,-0.197306832
2006-12-1,0.784231941,-1.281888504,0.352621281,-1.365548969,1.199997409,-0.249134938,-0.250884648,0.267119514,-0.592520452,0.69354132,-0.163192753,-0.110585191,0.028461882,0.397200159,0.717579427,0.048646615,-0.773679136,-0.391737836,0.796087441,0.040879729,1.846877693,0.788662826,2.51411402,0.07371132,-0.581252714,1.55468577,-3.125944909,0.533729698,-0.096513287
2006-12-8,0.551527366,-1.431965608,0.135671225,-1.471613096,0.973570053,-0.482000392,-0.479651155,0.027189821,-0.710716569,0.169471155,-0.65617911,-0.641108548,-0.130042095,-0.058813379,0.381085475,-0.166525092,-0.897778926,-0.59482396,0.564214595,-0.234178862,1.93900407,0.672916871,2.423698479,-0.167400423,-0.802835337,2.063907713,-2.98632677,0.090720807,-0.368966813
2006-12-15,1.035463686,-1.294818462,0.317386154,-1.185831332,1.568894587,-0.131501287,-0.189435893,0.334773788,-0.314759127,0.570814144,-0.412749764,-0.550217705,0.345959301,0.331533137,0.763792348,0.136958732,-0.678257831,-0.23277766,1.17986878,0.162985123,2.40690911,1.565238879,2.716252309,0.1848355,-0.678622184,2.503076833,-2.952343368,0.427474499,-0.162478542
2006-12-22,1.108265064,-1.092057021,0.273661015,-0.999634044,0.986737875,0.008619171,-0.133003633,0.883482587,-0.17045582,0.764299902,0.009332293,-0.371323396,0.37785894,0.66961829,1.086349971,0.378976731,-0.529299548,0.020702842,1.396936351,0.407871773,2.372954804,1.382022049,2.714076827,-0.035315145,-0.482428662,2.222620521,-2.617425336,0.606220587,-0.112742287
2006-12-29,1.319715059,-1.081285968,0.289049133,-0.583370154,2.118123302,0.008577877,-0.024223358,0.983136023,-0.157802001,0.964470361,0.047145333,-0.408418312,0.415889062,0.758633167,1.10588481,0.344970012,-0.412634549,0.004344797,1.500503364,0.421372361,3.326351429,1.412194915,2.74110212,0.050951927,-0.511278541,2.870685479,-2.663507051,0.744472349,-0.249415756
2007-1-5,1.488786575,-0.682363491,0.271118568,-0.080944205,2.625480665,0.175634183,0.05471216,0.939302139,-0.078876975,0.90928961,0.046413629,-0.396194114,0.672949014,0.689928534,1.211101596,0.585306282,-0.322401643,0.055835297,1.31679953,0.447415001,2.781994416,1.429905223,2.6755542,0.777468081,-0.353108435,2.760792784,-2.528350143,0.714485975,-0.113374386
2007-1-12,1.498505168,-0.88500584,0.544260286,-0.078978168,2.416553457,0.577977923,0.323500507,1.016114272,0.235385971,1.119103139,0.23249316,-0.019086509,0.837573339,0.993418491,1.451932252,1.118660886,0.030123128,0.585138656,1.752720217,0.756114365,2.39468458,1.963877953,2.841192127,1.63698964,0.24822181,2.374345127,-1.972770845,0.653381698,0.336513244
2007-1-19,1.629731026,-0.15859962,1.131705515,1.138606622,2.706523616,1.377790673,1.06178711,1.862623937,1.169196953,2.059022603,1.068926144,0.787037318,1.792913998,1.892915355,2.236932122,1.940968863,0.765147698,1.430478829,1.983586999,1.597647707,2.460305653,2.031306952,2.865094786,2.551128701,1.050637147,3.438536161,-0.392520688,1.948380046,0.9156906
2007-1-26,1.860673848,-0.075506516,1.228066836,1.405259704,3.109253774,1.380730006,1.09985759,1.954935978,1.120646661,2.029674979,1.017401181,0.572881427,1.685001836,1.8326764,2.228776206,2.134808427,0.803247359,1.199051315,2.029609517,1.576954093,3.138250997,1.98190185,3.113792932,2.338770543,0.846294868,2.770267104,-0.037903395,2.053143315,1.088293883
2007-2-2,0.99847004,-0.202415506,0.757642905,0.669353044,1.443822927,1.089642292,0.894665396,1.435955364,0.764087511,1.445593294,0.69342838,-0.120106205,0.668186271,1.559895034,1.894671284,1.529194838,0.430973976,0.961819124,1.467900525,1.239833381,1.962419151,0.482683222,0.884759022,0.869200197,0.632108527,1.651706555,0.132589252,1.663829953,0.969964536
2007-2-9,0.644855641,-0.000682042,1.211272264,1.517189247,0.21608784,1.328994986,1.098308469,1.624707673,0.992324393,1.889567321,1.143489352,0.298060259,1.038818792,1.638359988,2.010876243,1.870183546,0.751399247,1.18427482,1.445495643,1.556472994,1.196803899,0.577519673,0.637609488,1.550214596,1.194168624,0.879654474,0.57977053,1.866215721,1.279907069
2007-2-16,1.802204355,0.717325183,1.778139644,2.127855515,1.578237065,1.745494403,1.694133611,2.289564029,1.606765892,2.34102307,1.423506432,0.505723218,1.913070538,1.830137778,2.315679289,2.503389462,1.540414112,1.440508787,1.287558988,1.742317371,2.88980315,1.809282705,2.287770848,2.315829783,1.594828516,3.225725709,1.29432181,2.122363911,1.785303867
2007-3-2,1.483216822,0.523737815,1.729057403,2.028127344,1.383081456,1.302150921,1.35823742,2.034086852,1.257754472,1.89383834,1.174417133,0.449869093,1.717802499,1.343802509,2.124897427,2.082450484,1.24121907,0.938136445,0.994394175,1.640999659,0.340652356,0.566368837,1.767501184,1.330052274,0.783374037,3.486153849,0.910242182,1.552297895,1.797866887
2007-3-9,1.624260183,0.305927531,1.889023295,1.556437247,2.12272556,1.603158293,1.482909242,2.549781129,1.961701672,2.213207082,1.343999877,0.583392396,1.987774296,1.889914932,2.632554042,2.180652641,1.550591764,1.558700413,2.11960368,1.686360682,0.302312218,0.743460429,2.568431018,1.501524004,1.183257205,3.038384163,1.425181871,1.626654869,2.022744374
2007-3-16,1.4535717,0.315193277,1.662157587,1.249159696,0.39069052,1.559958262,1.726509142,2.58143755,1.795712514,1.474462751,1.087719941,0.437920242,1.388777029,1.529673288,2.565650623,2.247470275,1.345213672,1.235655658,1.448753899,1.497333134,-0.12216582,0.917814593,2.774710242,0.798700642,1.176927596,2.439474452,1.743023693,2.103650412,1.722371125
2007-3-23,2.30127787,0.819085599,2.136206296,1.947681253,1.609611263,2.04622196,2.419255244,2.772369299,2.155867202,1.723816461,1.506033964,0.419529544,1.450050788,1.708311582,3.087064107,2.837896745,1.790067577,1.621968856,1.022153808,1.790708302,0.205348345,0.137399679,3.361226033,1.937238125,1.269045525,2.439984303,1.452826935,2.552144919,1.711599782
2007-3-30,2.404067399,0.596670191,2.023004609,1.718127628,1.991059968,1.683938378,2.453909126,2.668743785,2.244043476,1.949574359,1.586912195,0.34212397,1.162538097,2.048406943,3.022458495,2.899552549,2.078894285,1.712806973,1.070343473,1.569180959,1.098134884,0.394722643,3.379434648,1.661064212,1.111655017,2.408105939,0.045446566,2.571141866,1.433999745
2007-4-6,2.607877977,1.595857475,2.335675805,2.901073971,2.419193172,2.23112436,3.000434145,3.083284569,2.487115772,2.728100036,2.084434613,0.718502778,1.667538379,2.503305056,3.14974299,3.287363145,2.642931582,2.440028715,1.551927014,2.472712347,1.839681063,1.368314317,3.504927792,2.454776232,1.88890459,2.699742379,1.192893242,2.365722896,2.230081078
2007-4-13,3.152942495,2.093742963,3.111830152,3.315201798,3.136892041,2.922179176,3.951126843,3.487703487,2.680429629,3.512352546,2.324429439,1.339228122,2.521164458,3.067995142,3.172519876,3.588495185,2.854371355,3.062331226,2.571310263,2.710896634,2.191019648,1.885130514,3.667358863,3.189575676,2.35610685,2.94378939,1.446010592,2.781234429,2.502855678
2007-4-20,3.132091526,3.014620641,3.30982121,3.971686125,3.396131149,3.157979038,3.955767391,3.575618614,3.030660355,3.659317814,2.67173848,1.704339112,2.93990966,3.303826414,3.510874136,3.892766055,3.270592,3.237406855,2.257971156,3.143619496,2.093890596,1.848765728,3.678256212,3.312303769,2.522474097,2.79772429,2.435386868,3.004267355,2.829724618
2007-4-27,3.101775119,3.175374872,3.084364574,4.161072986,3.47527145,3.46681819,3.94625114,3.580506725,3.251913497,3.584337995,2.694049764,1.625748887,3.168265661,3.42404891,3.750895908,4.136515411,3.546724479,3.438395959,2.334153897,3.347056138,2.031171841,2.336473124,3.742135988,3.682157444,2.425024041,3.08012715,2.381894648,3.362634349,2.897408082
2007-4-30,3.016854693,2.81199347,2.997561671,3.957158071,3.38756953,3.220030588,3.603018204,3.626838533,2.81369297,3.36466288,2.479144942,1.464934259,2.931407833,3.43454826,3.382063335,4.07065465,3.508302548,3.288530971,2.313643161,3.290031509,1.912494855,2.511668538,3.739939753,3.562076549,2.536397688,2.777073504,1.837572328,3.454896735,1.814991891
2007-5-11,3.495350552,2.930990291,2.987351053,3.680944259,3.635530138,3.024813705,3.297589102,3.530845231,2.356549723,3.369480774,2.483460356,1.46448069,2.975823251,3.410984304,2.674420576,3.913121856,3.293944385,3.30688503,2.084700994,3.330919581,2.332940219,2.209684798,3.84218218,3.468020225,2.646723687,3.49544677,2.026616904,3.213197767,1.99941632
2007-5-18,3.549017894,3.015576774,2.837804994,2.774268881,3.552108016,3.00535678,3.309957249,3.49292177,2.015265713,3.454774546,2.737729099,1.927836275,2.86573407,3.369766666,2.027548537,3.845703433,2.621224874,3.219034004,2.497483589,3.226886466,1.966284971,2.072895935,3.718784741,2.910944038,2.702187029,3.159706501,1.700260633,3.512767207,2.04967753
2007-5-25,3.802525757,3.387608789,2.960244331,3.461632774,3.33908044,3.463449177,4.178104002,3.985939936,2.577284911,3.975776697,3.051626039,2.109481613,3.240170567,3.678306834,2.86251138,4.175087105,3.605898777,3.569209861,2.835037075,3.726553203,1.833710634,2.245639062,3.394285886,3.32875101,2.885736925,3.290436889,2.373759652,3.543544523,2.723124252
2007-6-1,3.788070039,1.877304459,2.872966857,0.211567913,0.70002508,0.665778035,0.797897309,1.185776077,-0.661374215,2.554570011,1.430660853,1.616878037,0.884007646,2.363324845,1.782077475,1.649173925,1.302533746,1.194202691,2.460880959,1.733045087,1.762331715,1.299042235,3.796349522,1.314253735,0.685381499,1.814661926,-0.389788124,2.316024719,-0.847646727
2007-6-8,3.195995949,2.321585949,3.673983603,-0.435675296,-0.020131918,0.033604301,-0.56120572,0.339047506,-1.465501879,2.226187163,1.496732392,1.164272864,0.243478291,1.900645492,0.434718272,1.162430612,0.094071167,0.374964166,2.149334357,0.856546045,1.14198811,1.391933968,3.530922574,0.528851087,0.667481883,0.79771348,-0.658268908,1.801087177,-1.186654142
2007-6-15,3.249069599,2.834143197,4.616954853,1.723193954,0.484574662,0.75608861,0.030676822,0.972695355,-0.623240516,2.960184142,1.979556662,1.349019897,0.737733283,2.811836799,2.064684566,2.081117703,1.674501453,1.134910133,2.547441079,1.123179496,1.310230192,1.664342228,3.617543829,1.818245514,0.94183415,1.341956435,0.48765677,2.000623027,-0.291894312
2007-6-22,2.816108359,1.992845531,3.176175775,2.025736094,0.103979455,0.078557196,-0.410382725,0.854564448,-1.127495445,2.072381667,1.807886044,0.81378767,-0.194472807,2.213246489,1.656004375,1.526470371,1.234566339,0.528423832,2.083075508,0.424109432,1.938706717,2.318583529,3.176034433,1.229509285,0.523721516,1.07359758,-0.163704044,2.079540545,-1.580282425
2007-6-29,0.362133631,0.979375578,1.862285796,-0.083029656,-0.492424262,-0.714612207,-1.902602205,0.774826581,-0.876709535,1.069952374,0.844957417,0.503649713,-0.840214588,0.84977218,-0.465077303,0.010997436,0.279131192,-1.029544017,1.616058225,-1.031173513,1.643891491,1.567239165,1.251559926,-0.53469044,-0.16016972,-0.339748303,-1.167409951,0.607446265,-1.716308138
2007-7-6,0.327434383,0.935178864,1.999865391,-0.815814613,-0.491212481,-1.670503703,-1.933235536,0.245890109,-1.064565525,-0.301275027,0.298062295,0.366774551,-1.315502493,-0.59151386,-0.817456927,-1.309664069,-0.01810156,-1.249405789,1.083122957,-0.664771439,1.192257609,1.151622762,0.677978127,-1.446630449,-0.180276911,-0.609437526,-1.360470241,-0.440707772,-1.547386094
2007-7-13,0.763092557,0.940948227,1.859790815,-1.716388654,-0.702434892,-2.447149555,-3.159850405,-1.652112653,-2.293302432,-0.505340861,-0.341352243,0.209657678,-1.600734829,-1.285402786,-1.826605653,-2.612267922,-1.54023348,-1.791707063,0.597343995,-1.128693663,1.585673307,1.624448207,1.175219285,-1.784299668,-0.6066639,-0.428407903,-1.966567671,-0.861304789,-2.311313109
2007-7-20,1.449461297,1.203328747,1.414042443,-1.18370509,-0.790906454,-1.95125025,-2.528423702,-1.379154921,-1.775318449,0.389004911,0.24726244,-0.166688629,-1.132620167,-0.061671735,-0.92207527,-2.083712114,-0.364913729,-1.13410632,0.961314167,0.11910669,2.297432898,2.003339449,3.520542577,-0.929966746,-0.437142701,-0.149785768,-1.287682364,-0.01988361,-1.620611911
2007-7-27,2.611260831,3.677461318,2.692065652,0.898657159,1.248289631,0.200213341,-0.035803378,0.911819777,0.205237604,2.215223666,2.011086187,0.846049817,0.966489377,1.772169696,0.722124524,0.510537882,1.709810009,1.331444046,1.587506283,1.955700466,2.599379758,2.410490907,4.846706365,1.085435886,0.046456487,0.469012463,0.071352284,0.921407069,0.743848834
2007-8-3,2.573821474,4.190471796,4.402806998,0.936205416,1.558887492,0.794135362,0.827324706,1.193535269,0.612726275,3.064694477,1.969479974,0.518294318,1.763445653,1.726017555,1.651013973,0.221244616,0.839878316,0.871987263,2.44977916,1.461493754,2.980681316,2.924117882,6.103917562,1.317299533,0.146116471,0.969522872,0.405508075,1.213027951,0.847870092
2007-8-10,2.618694957,3.375743058,4.833461193,1.089168944,2.151130873,0.612228781,0.940104725,1.195045981,0.564369414,3.037546939,2.200864873,0.598681926,1.730253762,1.939194921,1.499976709,0.697998813,0.392171862,0.817983791,2.113374599,0.716474897,3.012979999,3.045462933,4.941899737,1.576257473,-0.097954294,1.291453184,0.062824475,0.733080719,0.255314165
2007-8-17,2.268979788,3.049720393,4.709110491,0.93990311,1.792186749,0.752562089,0.746045169,1.065474582,0.520077338,2.750543215,2.045698541,0.490424192,1.613592926,1.815693697,1.522177016,0.72948375,0.261038563,0.873171395,1.913650643,0.657200503,3.032537177,2.93782812,4.785542231,1.34279554,0.114788104,1.193916254,0.015886973,0.782019521,0.32151657
